Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,108,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,108,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,T:System.Windows.Forms.SizeType,,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,T:System.Windows.Forms.SizeType,,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,F:System.Windows.Forms.SizeType.Percent,,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,T:System.Windows.Forms.RowStyle,,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,"M:System.Windows.Forms.RowStyle.#ctor(System.Windows.Forms.SizeType,System.Single)",,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,107,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,"this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 40F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,106,12,T:System.Windows.Forms.RowStyle,,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,106,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,106,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,106,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,106,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,106,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.rootLayout.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,105,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.rootLayout.RowCount = 7;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,105,12,P:System.Windows.Forms.TableLayoutPanel.RowCount,,,,,this.rootLayout.RowCount = 7;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,104,12,T:System.Windows.Forms.Padding,,,,,this.rootLayout.Padding = new System.Windows.Forms.Padding(10);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,104,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.rootLayout.Padding = new System.Windows.Forms.Padding(10);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,104,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.rootLayout.Padding = new System.Windows.Forms.Padding(10);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,104,12,T:System.Windows.Forms.Padding,,,,,this.rootLayout.Padding = new System.Windows.Forms.Padding(10);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,104,12,P:System.Windows.Forms.Control.Padding,,,,,this.rootLayout.Padding = new System.Windows.Forms.Padding(10);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,103,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Name = ""rootLayout"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,103,12,P:System.Windows.Forms.Control.Name,,,,,"this.rootLayout.Name = ""rootLayout"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,102,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,102,12,P:System.Windows.Forms.Control.Location,,,,,"this.rootLayout.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,101,12,T:System.Windows.Forms.DockStyle,,,,,this.rootLayout.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,101,12,T:System.Windows.Forms.DockStyle,,,,,this.rootLayout.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,101,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.rootLayout.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,101,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.rootLayout.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,101,12,T:System.Windows.Forms.DockStyle,,,,,this.rootLayout.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,101,12,P:System.Windows.Forms.Control.Dock,,,,,this.rootLayout.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,100,12,T:System.Windows.Forms.Button,,,,,"this.rootLayout.Controls.Add(this._helpButton, 0, 6);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,100,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this._helpButton, 0, 6);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,100,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.rootLayout.Controls.Add(this._helpButton, 0, 6);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,100,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.rootLayout.Controls.Add(this._helpButton, 0, 6);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,100,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.rootLayout.Controls.Add(this._helpButton, 0, 6);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,99,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.helpPanel, 0, 5);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,99,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.helpPanel, 0, 5);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,99,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.rootLayout.Controls.Add(this.helpPanel, 0, 5);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,99,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.rootLayout.Controls.Add(this.helpPanel, 0, 5);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,99,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.rootLayout.Controls.Add(this.helpPanel, 0, 5);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,98,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.processPanel, 1, 4);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,98,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.processPanel, 1, 4);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,98,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.rootLayout.Controls.Add(this.processPanel, 1, 4);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,98,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.rootLayout.Controls.Add(this.processPanel, 1, 4);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,98,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.rootLayout.Controls.Add(this.processPanel, 1, 4);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,97,12,T:System.Windows.Forms.GroupBox,,,,,"this.rootLayout.Controls.Add(this.outputGroup, 0, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,97,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.outputGroup, 0, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,97,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.rootLayout.Controls.Add(this.outputGroup, 0, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,97,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.rootLayout.Controls.Add(this.outputGroup, 0, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,97,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.rootLayout.Controls.Add(this.outputGroup, 0, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,96,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.optionsLayout, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,96,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.optionsLayout, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,96,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.rootLayout.Controls.Add(this.optionsLayout, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,96,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.rootLayout.Controls.Add(this.optionsLayout, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,96,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.rootLayout.Controls.Add(this.optionsLayout, 0, 2);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,95,12,T:System.Windows.Forms.GroupBox,,,,,"this.rootLayout.Controls.Add(this.previewGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,95,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.previewGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,95,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.rootLayout.Controls.Add(this.previewGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,95,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.rootLayout.Controls.Add(this.previewGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,95,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.rootLayout.Controls.Add(this.previewGroup, 0, 1);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,94,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.inputLayout, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,94,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.Controls.Add(this.inputLayout, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,94,12,T:System.Windows.Forms.TableLayoutControlCollection,,,,,"this.rootLayout.Controls.Add(this.inputLayout, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,94,12,P:System.Windows.Forms.TableLayoutPanel.Controls,,,,,"this.rootLayout.Controls.Add(this.inputLayout, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,94,12,"M:System.Windows.Forms.TableLayoutControlCollection.Add(System.Windows.Forms.Control,System.Int32,System.Int32)",,,,,"this.rootLayout.Controls.Add(this.inputLayout, 0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,T:System.Windows.Forms.SizeType,,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,T:System.Windows.Forms.SizeType,,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,F:System.Windows.Forms.SizeType.Percent,,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,T:System.Windows.Forms.ColumnStyle,,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,"M:System.Windows.Forms.ColumnStyle.#ctor(System.Windows.Forms.SizeType,System.Single)",,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,T:System.Windows.Forms.TableLayoutColumnStyleCollection,,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,P:System.Windows.Forms.TableLayoutPanel.ColumnStyles,,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,93,12,M:System.Windows.Forms.TableLayoutColumnStyleCollection.Add(System.Windows.Forms.ColumnStyle),,,,,"this.rootLayout.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,92,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.rootLayout.ColumnCount = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,92,12,P:System.Windows.Forms.TableLayoutPanel.ColumnCount,,,,,this.rootLayout.ColumnCount = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,88,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,87,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.processPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,87,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.processPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,86,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.outputButtonPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,86,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.outputButtonPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,85,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.outputRow.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,85,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.outputRow.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,84,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.outputLayout.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,84,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.outputLayout.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,83,12,T:System.Windows.Forms.GroupBox,,,,,this.outputGroup.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,83,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.outputGroup.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,82,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this._batchesNumeric)).BeginInit();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,81,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.marketPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,81,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.marketPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,80,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.fileNameLayout.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,80,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.fileNameLayout.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,79,12,T:System.Windows.Forms.FlowLayoutPanel,,,,,this.sellerPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,79,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.sellerPanel.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,78,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.storeGrid.SuspendLayout();
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,S3Integración_programs.csproj,File,AsinBatcherControl.Designer.cs,78,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.storeGrid.SuspendLayout();
